tissue,AD_level,method,name,sx,sy,lx,ly
MSBB_BM22,AD_definite,no prefilter,NC_004500.1_region_1_7461__ID=id0,-0.9776478686345911,0.4272993631819459,-0.9702684976359137,0.3138015192589054
MSBB_BM22,AD_definite,no prefilter,NC_004906.1_region_1_890__ID=id0,-0.9405369952718239,0.5594242562552549,-0.9702684976359137,0.3138015192589054
MSBB_BM22,AD_definite,no prefilter,NC_005039.1_region_1_10857__ID=id0,-0.98683460751543,0.32999237622385386,-0.9702684976359137,0.3138015192589054
MSBB_BM22,AD_definite,no prefilter,NC_005225.1_region_1_6550__ID=id0,-0.9726101492345514,0.45579914958473766,-0.9702684976359137,0.3138015192589054
MSBB_BM22,AD_definite,no prefilter,NC_005831.2_region_1_27553__ID=id0,-0.9251428438103702,0.6090271034350456,-0.9679268460372761,0.3278130856948501
MSBB_BM22,AD_definite,no prefilter,NC_006273.2_region_1_235646__ID=id0,1.171839447929532,1.0181557328479391,-0.9679268460372761,0.3278130856948501
MSBB_BM22,AD_definite,no prefilter,NC_006309.1_region_1_2130__ID=id0,-0.9829319987483522,0.3180888994711646,-0.9679268460372761,0.3278130856948501
MSBB_BM22,AD_definite,no prefilter,NC_006428.1_region_1_15450__ID=id0,-0.9679268460372761,0.5075489280674131,-0.9679268460372761,0.3278130856948501
MSBB_BM22,AD_definite,no prefilter,NC_006439.1_region_1_6997__ID=id0,-0.9702684976359137,0.4985962560437675,-0.966544081900178,0.33608702857493655
MSBB_BM22,AD_definite,no prefilter,NC_006577.2_region_1_29926__ID=id0,-0.9549092240996337,0.4796376639705115,-0.9659682844412529,0.33953238498665517
MSBB_BM22,AD_definite,no prefilter,NC_006998.1_region_1_194711__ID=id0,-0.8508176754596377,0.6240665736940637,-0.9659682844412529,0.33953238498665517
MSBB_BM22,AD_definite,no prefilter,NC_007013.1_region_1_2249__ID=id0,-0.98683460751543,0.31941908814489134,-0.964482476150021,0.3484229055046457
MSBB_BM22,AD_definite,no prefilter,NC_007014.1_region_1_2635__ID=id0,-0.9954644673496524,0.17685610955889003,-0.9622763125032776,0.36162376276406716
MSBB_BM22,AD_definite,no prefilter,NC_007357.1_region_1_2341__ID=id0,-0.974438248261233,0.4587662748165492,-0.9549092240996337,0.4057056614834109
MSBB_BM22,AD_definite,no prefilter,NC_007362.1_region_1_1760__ID=id0,-0.974438248261233,0.440258397593737,-0.953425981099457,0.41458083226019
MSBB_BM22,AD_definite,no prefilter,NC_007372.1_region_1_2341__ID=id0,-0.9829319987483522,0.3609018334326763,-0.9528028919566829,0.41830916440173244
MSBB_BM22,AD_definite,no prefilter,NC_007380.1_region_1_838__ID=id0,-0.9762663472879112,0.44485115118748503,-0.951418936482586,0.4265902357963751
MSBB_BM22,AD_definite,no prefilter,NC_007605.1_region_1_171823__ID=id0,-0.9121317005622842,0.5672248651232484,-0.9503142483340419,0.4332002760744986
MSBB_BM22,AD_definite,no prefilter,NC_007904.1_region_1_7325__ID=id0,-0.8402865507188828,0.40058378306610964,-0.9485883367159431,0.44352748500414
